,Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Match_Winner,Weather,Match_Loser
0,1092,D1,2011,2012-03-31,Nurnberg,Bayern Munich,0,1,A,Bayern Munich,rain,Nurnberg
1,1189,D1,2011,2012-03-31,Augsburg,FC Koln,2,1,H,Augsburg,rain,FC Koln
2,1206,D1,2011,2012-03-31,Leverkusen,Freiburg,0,2,A,Freiburg,rain,Leverkusen
3,1215,D1,2011,2012-03-31,Kaiserslautern,Hamburg,0,1,A,Hamburg,rain,Kaiserslautern
4,1396,D2,2011,2012-03-31,Munich 1860,Hansa Rostock,0,1,A,Hansa Rostock,rain,Munich 1860
5,1420,D1,2011,2012-03-31,Werder Bremen,Mainz,0,3,A,Mainz,rain,Werder Bremen
6,1475,D1,2011,2012-03-31,Hertha,Wolfsburg,1,4,A,Wolfsburg,rain,Hertha
7,1524,D2,2011,2012-03-31,Erzgebirge Aue,Greuther Furth,1,1,D,Draw,rain,Draw
8,1093,D1,2011,2011-12-11,Stuttgart,Bayern Munich,1,2,A,Bayern Munich,partly-cloudy-day,Stuttgart
9,1233,D1,2011,2011-12-11,Dortmund,Kaiserslautern,1,1,D,Draw,partly-cloudy-day,Draw
10,1456,D2,2011,2011-12-11,Ingolstadt,St Pauli,1,0,H,Ingolstadt,partly-cloudy-day,St Pauli
11,1501,D2,2011,2011-12-11,Dresden,Cottbus,2,1,H,Dresden,partly-cloudy-day,Cottbus
12,1595,D2,2011,2011-12-11,Aachen,Erzgebirge Aue,1,1,D,Draw,partly-cloudy-day,Draw
13,1094,D1,2011,2011-08-13,Wolfsburg,Bayern Munich,0,1,A,Bayern Munich,partly-cloudy-day,Wolfsburg
14,1113,D1,2011,2011-08-13,Hoffenheim,Dortmund,1,0,H,Hoffenheim,partly-cloudy-day,Dortmund
15,1180,D1,2011,2011-08-13,Schalke 04,FC Koln,5,1,H,Schalke 04,partly-cloudy-day,FC Koln
16,1325,D1,2011,2011-08-13,M'gladbach,Stuttgart,1,1,D,Draw,partly-cloudy-day,Draw
17,1371,D1,2011,2011-08-13,Nurnberg,Hannover,1,2,A,Hannover,partly-cloudy-day,Nurnberg
18,1405,D1,2011,2011-08-13,Hamburg,Hertha,2,2,D,Draw,partly-cloudy-day,Draw
19,1417,D1,2011,2011-08-13,Freiburg,Mainz,1,2,A,Mainz,partly-cloudy-day,Freiburg
20,1507,D2,2011,2011-08-13,Aachen,Cottbus,0,2,A,Cottbus,partly-cloudy-day,Aachen
21,1517,D2,2011,2011-08-13,Paderborn,Greuther Furth,0,1,A,Greuther Furth,partly-cloudy-day,Paderborn
22,1095,D1,2011,2011-11-27,Mainz,Bayern Munich,3,2,H,Mainz,wind,Bayern Munich
23,1134,D2,2011,2011-11-27,St Pauli,Dresden,3,1,H,St Pauli,wind,Dresden
24,1329,D1,2011,2011-11-27,Werder Bremen,Stuttgart,2,0,H,Werder Bremen,wind,Stuttgart
25,1347,D2,2011,2011-11-27,Braunschweig,Bochum,4,0,H,Braunschweig,wind,Bochum
26,1671,D2,2011,2011-11-27,Cottbus,Ingolstadt,0,0,D,Draw,wind,Draw
27,1096,D1,2011,2012-02-18,Freiburg,Bayern Munich,0,0,D,Draw,partly-cloudy-day,Draw
28,1111,D1,2011,2012-02-18,Hertha,Dortmund,0,1,A,Dortmund,partly-cloudy-day,Hertha
29,1185,D1,2011,2012-02-18,Nurnberg,FC Koln,2,1,H,Nurnberg,partly-cloudy-day,FC Koln
30,1341,D1,2011,2012-02-18,Hamburg,Werder Bremen,1,3,A,Werder Bremen,partly-cloudy-day,Hamburg
31,1487,D1,2011,2012-02-18,Kaiserslautern,M'gladbach,1,2,A,M'gladbach,partly-cloudy-day,Kaiserslautern
32,1560,D2,2011,2012-02-18,Bochum,Union Berlin,4,2,H,Bochum,partly-cloudy-day,Union Berlin
33,1631,D1,2011,2012-02-18,Leverkusen,Augsburg,4,1,H,Leverkusen,partly-cloudy-day,Augsburg
34,1664,D2,2011,2012-02-18,Ein Frankfurt,Frankfurt FSV,6,1,H,Ein Frankfurt,partly-cloudy-day,Frankfurt FSV
35,1097,D1,2011,2012-01-20,M'gladbach,Bayern Munich,3,1,H,M'gladbach,rain,Bayern Munich
36,1098,D1,2011,2012-02-04,Hamburg,Bayern Munich,1,1,D,Draw,partly-cloudy-day,Draw
37,1318,D1,2011,2012-02-04,Leverkusen,Stuttgart,2,2,D,Draw,partly-cloudy-day,Draw
38,1377,D1,2011,2012-02-04,Hertha,Hannover,0,1,A,Hannover,partly-cloudy-day,Hertha
39,1431,D1,2011,2012-02-04,Schalke 04,Mainz,1,1,D,Draw,partly-cloudy-day,Draw
40,1465,D2,2011,2012-02-04,Aachen,St Pauli,2,1,H,Aachen,partly-cloudy-day,St Pauli
41,1489,D1,2011,2012-02-04,Wolfsburg,M'gladbach,0,0,D,Draw,partly-cloudy-day,Draw
42,1625,D1,2011,2012-02-04,Hoffenheim,Augsburg,2,2,D,Draw,partly-cloudy-day,Draw
43,1693,D2,2011,2012-02-04,Ingolstadt,Fortuna Dusseldorf,1,1,D,Draw,partly-cloudy-day,Draw
44,1099,D1,2011,2012-04-21,Werder Bremen,Bayern Munich,1,2,A,Bayern Munich,partly-cloudy-day,Werder Bremen
45,1141,D2,2011,2012-04-21,Erzgebirge Aue,Dresden,1,1,D,Draw,partly-cloudy-day,Draw
46,1217,D1,2011,2012-04-21,Nurnberg,Hamburg,1,1,D,Draw,partly-cloudy-day,Draw
47,1244,D1,2011,2012-04-21,Hertha,Kaiserslautern,1,2,A,Kaiserslautern,partly-cloudy-day,Hertha
48,1266,D1,2011,2012-04-21,Hoffenheim,Leverkusen,0,1,A,Leverkusen,partly-cloudy-day,Hoffenheim
49,1328,D1,2011,2012-04-21,FC Koln,Stuttgart,1,1,D,Draw,partly-cloudy-day,Draw
50,1492,D1,2011,2012-04-21,Dortmund,M'gladbach,2,0,H,Dortmund,partly-cloudy-day,M'gladbach
51,1686,D2,2011,2012-04-21,Munich 1860,Ingolstadt,4,1,H,Munich 1860,partly-cloudy-day,Ingolstadt
52,1100,D1,2011,2011-09-18,Schalke 04,Bayern Munich,0,2,A,Bayern Munich,rain,Schalke 04
53,1118,D1,2011,2011-09-18,Hannover,Dortmund,2,1,H,Hannover,rain,Dortmund
54,1529,D2,2011,2011-09-18,Aachen,Greuther Furth,0,0,D,Draw,rain,Draw
55,1609,D2,2011,2011-09-18,Bochum,Paderborn,0,4,A,Paderborn,rain,Bochum
56,1654,D2,2011,2011-09-18,Munich 1860,Frankfurt FSV,4,0,H,Munich 1860,rain,Frankfurt FSV
57,1101,D1,2011,2011-10-23,Hannover,Bayern Munich,2,1,H,Hannover,clear,Bayern Munich
58,1151,D2,2011,2011-10-23,Ein Frankfurt,Duisburg,3,0,H,Ein Frankfurt,clear,Duisburg
59,1305,D1,2011,2011-10-23,Leverkusen,Schalke 04,0,1,A,Schalke 04,clear,Leverkusen
60,1558,D2,2011,2011-10-23,Erzgebirge Aue,Union Berlin,1,1,D,Draw,clear,Draw
61,1658,D2,2011,2011-10-23,St Pauli,Frankfurt FSV,2,1,H,St Pauli,clear,Frankfurt FSV
62,1682,D2,2011,2011-10-23,Aachen,Ingolstadt,3,1,H,Aachen,clear,Ingolstadt
63,1102,D1,2011,2011-10-01,Hoffenheim,Bayern Munich,0,0,D,Draw,clear,Draw
64,1190,D1,2011,2011-10-01,Hertha,FC Koln,3,0,H,Hertha,clear,FC Koln
65,1363,D2,2011,2011-10-01,Ingolstadt,Bochum,3,5,A,Bochum,clear,Ingolstadt
66,1416,D1,2011,2011-10-01,Nurnberg,Mainz,3,3,D,Draw,clear,Draw
67,1454,D2,2011,2011-10-01,Cottbus,St Pauli,1,4,A,St Pauli,clear,Cottbus
68,1469,D1,2011,2011-10-01,Leverkusen,Wolfsburg,3,1,H,Leverkusen,clear,Wolfsburg
69,1499,D1,2011,2011-10-01,Freiburg,M'gladbach,1,0,H,Freiburg,clear,M'gladbach
70,1634,D1,2011,2011-10-01,Dortmund,Augsburg,4,0,H,Dortmund,clear,Augsburg
71,1103,D1,2011,2012-03-03,Leverkusen,Bayern Munich,2,0,H,Leverkusen,clear,Bayern Munich
72,1302,D1,2011,2012-03-03,Freiburg,Schalke 04,2,1,H,Freiburg,clear,Schalke 04
73,1323,D1,2011,2012-03-03,Hamburg,Stuttgart,0,4,A,Stuttgart,clear,Hamburg
74,1336,D1,2011,2012-03-03,Hertha,Werder Bremen,1,0,H,Hertha,clear,Werder Bremen
75,1425,D1,2011,2012-03-03,Dortmund,Mainz,2,1,H,Dortmund,clear,Mainz
76,1467,D1,2011,2012-03-03,Kaiserslautern,Wolfsburg,0,0,D,Draw,clear,Draw
77,1606,D2,2011,2012-03-03,Aachen,Paderborn,0,3,A,Paderborn,clear,Aachen
78,1628,D1,2011,2012-03-03,Hannover,Augsburg,2,2,D,Draw,clear,Draw
79,1695,D2,2011,2012-03-03,Karlsruhe,Fortuna Dusseldorf,0,5,A,Fortuna Dusseldorf,clear,Karlsruhe
80,1104,D1,2011,2011-08-27,Kaiserslautern,Bayern Munich,0,3,A,Bayern Munich,partly-cloudy-day,Kaiserslautern
81,1109,D1,2011,2011-08-27,Leverkusen,Dortmund,0,0,D,Draw,partly-cloudy-day,Draw
82,1191,D1,2011,2011-08-27,Hamburg,FC Koln,3,4,A,FC Koln,partly-cloudy-day,Hamburg
83,1345,D1,2011,2011-08-27,Hoffenheim,Werder Bremen,1,2,A,Werder Bremen,partly-cloudy-day,Hoffenheim
84,1482,D1,2011,2011-08-27,Freiburg,Wolfsburg,3,0,H,Freiburg,partly-cloudy-day,Wolfsburg
85,1619,D1,2011,2011-08-27,Nurnberg,Augsburg,1,0,H,Nurnberg,partly-cloudy-day,Augsburg
86,1656,D2,2011,2011-08-27,Karlsruhe,Frankfurt FSV,0,4,A,Frankfurt FSV,partly-cloudy-day,Karlsruhe
87,1702,D2,2011,2011-08-27,Aachen,Fortuna Dusseldorf,0,0,D,Draw,partly-cloudy-day,Draw
88,1105,D1,2011,2012-03-17,Hertha,Bayern Munich,0,6,A,Bayern Munich,clear,Hertha
89,1200,D1,2011,2012-03-17,Hamburg,Freiburg,1,3,A,Freiburg,clear,Hamburg
90,1333,D1,2011,2012-03-17,Dortmund,Werder Bremen,1,0,H,Dortmund,clear,Werder Bremen
91,1415,D1,2011,2012-03-17,Augsburg,Mainz,2,1,H,Augsburg,clear,Mainz
92,1478,D1,2011,2012-03-17,Nurnberg,Wolfsburg,1,3,A,Wolfsburg,clear,Nurnberg
93,1483,D1,2011,2012-03-17,Leverkusen,M'gladbach,1,2,A,M'gladbach,clear,Leverkusen
94,1533,D2,2011,2012-03-17,Munich 1860,Greuther Furth,1,4,A,Greuther Furth,clear,Munich 1860
95,1618,D2,2011,2012-03-17,Ingolstadt,Paderborn,4,0,H,Ingolstadt,clear,Paderborn
96,1106,D1,2011,2011-11-06,Augsburg,Bayern Munich,1,2,A,Bayern Munich,clear,Augsburg
97,1148,D2,2011,2011-11-06,Aachen,Duisburg,2,2,D,Draw,clear,Draw
98,1300,D1,2011,2011-11-06,Hannover,Schalke 04,2,2,D,Draw,clear,Draw
99,1391,D2,2011,2011-11-06,Frankfurt FSV,Hansa Rostock,0,0,D,Draw,clear,Draw
100,1617,D2,2011,2011-11-06,Cottbus,Paderborn,0,2,A,Paderborn,clear,Cottbus
101,1107,D1,2011,2012-05-05,FC Koln,Bayern Munich,1,4,A,Bayern Munich,rain,FC Koln
102,1207,D1,2011,2012-05-05,Dortmund,Freiburg,4,0,H,Dortmund,rain,Freiburg
103,1223,D1,2011,2012-05-05,Augsburg,Hamburg,1,0,H,Augsburg,rain,Hamburg
104,1229,D1,2011,2012-05-05,Hannover,Kaiserslautern,2,1,H,Hannover,rain,Kaiserslautern
105,1270,D1,2011,2012-05-05,Nurnberg,Leverkusen,1,4,A,Leverkusen,rain,Nurnberg
106,1301,D1,2011,2012-05-05,Werder Bremen,Schalke 04,2,3,A,Schalke 04,rain,Werder Bremen
107,1474,D1,2011,2012-05-05,Stuttgart,Wolfsburg,3,2,H,Stuttgart,rain,Wolfsburg
108,1485,D1,2011,2012-05-05,Mainz,M'gladbach,0,3,A,M'gladbach,rain,Mainz
109,1645,D1,2011,2012-05-05,Hertha,Hoffenheim,3,1,H,Hertha,rain,Hoffenheim
110,1108,D1,2011,2012-04-11,Dortmund,Bayern Munich,1,0,H,Dortmund,partly-cloudy-day,Bayern Munich
111,1139,D2,2011,2012-04-11,Karlsruhe,Dresden,2,0,H,Karlsruhe,partly-cloudy-day,Dresden
112,1147,D2,2011,2012-04-11,Munich 1860,Duisburg,2,1,H,Munich 1860,partly-cloudy-day,Duisburg
113,1212,D1,2011,2012-04-11,Hoffenheim,Hamburg,4,0,H,Hoffenheim,partly-cloudy-day,Hamburg
114,1234,D1,2011,2012-04-11,Leverkusen,Kaiserslautern,3,1,H,Leverkusen,partly-cloudy-day,Kaiserslautern
115,1297,D1,2011,2012-04-11,Nurnberg,Schalke 04,4,1,H,Nurnberg,partly-cloudy-day,Schalke 04
116,1348,D2,2011,2012-04-11,Aachen,Bochum,2,0,H,Aachen,partly-cloudy-day,Bochum
117,1480,D1,2011,2012-04-11,Hannover,Wolfsburg,2,0,H,Hannover,partly-cloudy-day,Wolfsburg
118,1614,D2,2011,2012-04-11,Erzgebirge Aue,Paderborn,0,2,A,Paderborn,partly-cloudy-day,Erzgebirge Aue
119,1681,D2,2011,2012-04-11,Ein Frankfurt,Ingolstadt,1,1,D,Draw,partly-cloudy-day,Draw
120,1110,D1,2011,2011-12-17,Freiburg,Dortmund,1,4,A,Dortmund,rain,Freiburg
121,1284,D1,2011,2011-12-17,Leverkusen,Nurnberg,0,3,A,Nurnberg,rain,Leverkusen
122,1313,D1,2011,2011-12-17,Wolfsburg,Stuttgart,1,0,H,Wolfsburg,rain,Stuttgart
123,1346,D1,2011,2011-12-17,Schalke 04,Werder Bremen,5,0,H,Schalke 04,rain,Werder Bremen
124,1351,D2,2011,2011-12-17,Frankfurt FSV,Bochum,0,2,A,Bochum,rain,Frankfurt FSV
125,1414,D1,2011,2011-12-17,Hoffenheim,Hertha,1,1,D,Draw,rain,Draw
126,1441,D2,2011,2011-12-17,Karlsruhe,Munich 1860,1,3,A,Munich 1860,rain,Karlsruhe
127,1622,D1,2011,2011-12-17,Hamburg,Augsburg,1,1,D,Draw,rain,Draw
128,1112,D1,2011,2012-02-03,Nurnberg,Dortmund,0,2,A,Dortmund,partly-cloudy-day,Nurnberg
129,1519,D2,2011,2012-02-03,Dresden,Greuther Furth,3,1,H,Dresden,partly-cloudy-day,Greuther Furth
130,1556,D2,2011,2012-02-03,Paderborn,Union Berlin,3,2,H,Paderborn,partly-cloudy-day,Union Berlin
131,1657,D2,2011,2012-02-03,Duisburg,Frankfurt FSV,1,2,A,Frankfurt FSV,partly-cloudy-day,Duisburg
132,1114,D1,2011,2011-10-29,Stuttgart,Dortmund,1,1,D,Draw,clear,Draw
133,1254,D2,2011,2011-10-29,Dresden,Karlsruhe,5,1,H,Dresden,clear,Karlsruhe
134,1293,D1,2011,2011-10-29,Bayern Munich,Nurnberg,4,0,H,Bayern Munich,clear,Nurnberg
135,1344,D1,2011,2011-10-29,Mainz,Werder Bremen,1,3,A,Werder Bremen,clear,Mainz
136,1378,D1,2011,2011-10-29,M'gladbach,Hannover,2,1,H,M'gladbach,clear,Hannover
137,1403,D1,2011,2011-10-29,Wolfsburg,Hertha,2,3,A,Hertha,clear,Wolfsburg
138,1592,D2,2011,2011-10-29,Paderborn,Erzgebirge Aue,1,0,H,Paderborn,clear,Erzgebirge Aue
139,1647,D1,2011,2011-10-29,Schalke 04,Hoffenheim,3,1,H,Schalke 04,clear,Hoffenheim
140,1115,D1,2011,2012-01-22,Hamburg,Dortmund,1,5,A,Dortmund,rain,Hamburg
141,1422,D1,2011,2012-01-22,Leverkusen,Mainz,3,2,H,Leverkusen,rain,Mainz
142,1116,D1,2011,2011-12-03,M'gladbach,Dortmund,1,1,D,Draw,rain,Draw
143,1177,D1,2011,2011-12-03,Stuttgart,FC Koln,2,2,D,Draw,rain,Draw
144,1250,D2,2011,2011-12-03,Ein Frankfurt,Karlsruhe,2,0,H,Ein Frankfurt,rain,Karlsruhe
145,1335,D1,2011,2011-12-03,Bayern Munich,Werder Bremen,4,1,H,Bayern Munich,rain,Werder Bremen
146,1380,D1,2011,2011-12-03,Freiburg,Hannover,1,1,D,Draw,rain,Draw
147,1395,D2,2011,2011-12-03,Greuther Furth,Hansa Rostock,3,0,H,Greuther Furth,rain,Hansa Rostock
148,1411,D1,2011,2011-12-03,Kaiserslautern,Hertha,1,1,D,Draw,rain,Draw
149,1429,D1,2011,2011-12-03,Wolfsburg,Mainz,2,2,D,Draw,rain,Draw
150,1117,D1,2011,2012-04-14,Schalke 04,Dortmund,1,2,A,Dortmund,clear,Schalke 04
151,1279,D1,2011,2012-04-14,Kaiserslautern,Nurnberg,0,2,A,Nurnberg,clear,Kaiserslautern
152,1366,D1,2011,2012-04-14,Hamburg,Hannover,1,0,H,Hamburg,clear,Hannover
153,1410,D1,2011,2012-04-14,Leverkusen,Hertha,3,3,D,Draw,clear,Draw
154,1428,D1,2011,2012-04-14,Bayern Munich,Mainz,0,0,D,Draw,clear,Draw
155,1538,D2,2011,2012-04-14,Duisburg,Aachen,2,0,H,Duisburg,clear,Aachen
156,1594,D2,2011,2012-04-14,Ein Frankfurt,Erzgebirge Aue,4,0,H,Ein Frankfurt,clear,Erzgebirge Aue
157,1632,D1,2011,2012-04-14,Wolfsburg,Augsburg,1,2,A,Augsburg,clear,Wolfsburg
158,1119,D1,2011,2012-03-25,FC Koln,Dortmund,1,6,A,Dortmund,partly-cloudy-day,FC Koln
159,1157,D2,2011,2012-03-25,Paderborn,Duisburg,1,2,A,Duisburg,partly-cloudy-day,Paderborn
160,1287,D1,2011,2012-03-25,Stuttgart,Nurnberg,1,0,H,Stuttgart,partly-cloudy-day,Nurnberg
161,1511,D2,2011,2012-03-25,St Pauli,Cottbus,0,0,D,Draw,partly-cloudy-day,Draw
162,1588,D2,2011,2012-03-25,Hansa Rostock,Erzgebirge Aue,0,1,A,Erzgebirge Aue,partly-cloudy-day,Hansa Rostock
163,1120,D1,2011,2012-03-10,Augsburg,Dortmund,0,0,D,Draw,partly-cloudy-day,Draw
164,1196,D1,2011,2012-03-10,M'gladbach,Freiburg,0,0,D,Draw,partly-cloudy-day,Draw
165,1271,D1,2011,2012-03-10,Wolfsburg,Leverkusen,3,2,H,Wolfsburg,partly-cloudy-day,Leverkusen
166,1281,D1,2011,2012-03-10,Mainz,Nurnberg,2,1,H,Mainz,partly-cloudy-day,Nurnberg
167,1413,D1,2011,2012-03-10,FC Koln,Hertha,1,0,H,FC Koln,partly-cloudy-day,Hertha
168,1443,D2,2011,2012-03-10,Frankfurt FSV,Munich 1860,3,1,H,Frankfurt FSV,partly-cloudy-day,Munich 1860
169,1601,D2,2011,2012-03-10,Fortuna Dusseldorf,Erzgebirge Aue,3,1,H,Fortuna Dusseldorf,partly-cloudy-day,Erzgebirge Aue
170,1643,D1,2011,2012-03-10,Bayern Munich,Hoffenheim,7,1,H,Bayern Munich,partly-cloudy-day,Hoffenheim
171,1121,D1,2011,2012-04-07,Wolfsburg,Dortmund,1,3,A,Dortmund,partly-cloudy-day,Wolfsburg
172,1165,D2,2011,2012-04-07,Duisburg,Ein Frankfurt,2,0,H,Duisburg,partly-cloudy-day,Ein Frankfurt
173,1291,D1,2011,2012-04-07,Freiburg,Nurnberg,2,2,D,Draw,partly-cloudy-day,Draw
174,1332,D1,2011,2012-04-07,FC Koln,Werder Bremen,1,1,D,Draw,partly-cloudy-day,Draw
175,1402,D1,2011,2012-04-07,M'gladbach,Hertha,0,0,D,Draw,partly-cloudy-day,Draw
176,1423,D1,2011,2012-04-07,Stuttgart,Mainz,4,1,H,Stuttgart,partly-cloudy-day,Mainz
177,1455,D2,2011,2012-04-07,Frankfurt FSV,St Pauli,3,3,D,Draw,partly-cloudy-day,Draw
178,1570,D2,2011,2012-04-07,Dresden,Braunschweig,2,2,D,Draw,partly-cloudy-day,Draw
179,1623,D1,2011,2012-04-07,Bayern Munich,Augsburg,2,1,H,Bayern Munich,partly-cloudy-day,Augsburg
180,1642,D1,2011,2012-04-07,Kaiserslautern,Hoffenheim,1,2,A,Hoffenheim,partly-cloudy-day,Kaiserslautern
181,1122,D1,2011,2011-11-19,Bayern Munich,Dortmund,0,1,A,Dortmund,partly-cloudy-day,Bayern Munich
182,1289,D1,2011,2011-11-19,Schalke 04,Nurnberg,4,0,H,Schalke 04,partly-cloudy-day,Nurnberg
183,1330,D1,2011,2011-11-19,M'gladbach,Werder Bremen,5,0,H,M'gladbach,partly-cloudy-day,Werder Bremen
184,1365,D1,2011,2011-11-19,Wolfsburg,Hannover,4,1,H,Wolfsburg,partly-cloudy-day,Hannover
185,1400,D1,2011,2011-11-19,Freiburg,Hertha,2,2,D,Draw,partly-cloudy-day,Draw
186,1461,D2,2011,2011-11-19,Hansa Rostock,St Pauli,1,3,A,St Pauli,partly-cloudy-day,Hansa Rostock
187,1697,D2,2011,2011-11-19,Union Berlin,Fortuna Dusseldorf,0,0,D,Draw,partly-cloudy-day,Draw
188,1123,D1,2011,2011-10-14,Werder Bremen,Dortmund,0,2,A,Dortmund,clear,Werder Bremen
189,1162,D2,2011,2011-10-14,Bochum,Ein Frankfurt,0,2,A,Ein Frankfurt,clear,Bochum
190,1436,D2,2011,2011-10-14,Hansa Rostock,Munich 1860,2,0,H,Hansa Rostock,clear,Munich 1860
191,1572,D2,2011,2011-10-14,Paderborn,Braunschweig,1,0,H,Paderborn,clear,Braunschweig
192,1124,D1,2011,2011-09-24,Mainz,Dortmund,1,2,A,Dortmund,clear,Mainz
193,1195,D1,2011,2011-09-24,Schalke 04,Freiburg,4,2,H,Schalke 04,clear,Freiburg
194,1242,D1,2011,2011-09-24,Wolfsburg,Kaiserslautern,1,0,H,Wolfsburg,clear,Kaiserslautern
195,1262,D1,2011,2011-09-24,Bayern Munich,Leverkusen,3,0,H,Bayern Munich,clear,Leverkusen
196,1294,D1,2011,2011-09-24,M'gladbach,Nurnberg,1,0,H,M'gladbach,clear,Nurnberg
197,1368,D1,2011,2011-09-24,Augsburg,Hannover,0,0,D,Draw,clear,Draw
198,1516,D2,2011,2011-09-24,Fortuna Dusseldorf,Cottbus,4,2,H,Fortuna Dusseldorf,clear,Cottbus
199,1543,D2,2011,2011-09-24,Union Berlin,Aachen,2,0,H,Union Berlin,clear,Aachen
200,1125,D1,2011,2012-04-28,Kaiserslautern,Dortmund,2,5,A,Dortmund,clear,Kaiserslautern
201,1182,D1,2011,2012-04-28,Freiburg,FC Koln,4,1,H,Freiburg,clear,FC Koln
202,1283,D1,2011,2012-04-28,Hoffenheim,Nurnberg,2,3,A,Nurnberg,clear,Hoffenheim
203,1324,D1,2011,2012-04-28,Bayern Munich,Stuttgart,2,0,H,Bayern Munich,clear,Stuttgart
204,1338,D1,2011,2012-04-28,Wolfsburg,Werder Bremen,3,1,H,Wolfsburg,clear,Werder Bremen
205,1372,D1,2011,2012-04-28,Leverkusen,Hannover,1,0,H,Leverkusen,clear,Hannover
206,1409,D1,2011,2012-04-28,Schalke 04,Hertha,4,0,H,Schalke 04,clear,Hertha
207,1418,D1,2011,2012-04-28,Hamburg,Mainz,0,0,D,Draw,clear,Draw
208,1624,D1,2011,2012-04-28,M'gladbach,Augsburg,0,0,D,Draw,clear,Draw
209,1126,D2,2011,2011-12-18,Hansa Rostock,Dresden,2,2,D,Draw,rain,Draw
210,1145,D2,2011,2011-12-18,Cottbus,Duisburg,1,1,D,Draw,rain,Draw
211,1370,D1,2011,2011-12-18,Kaiserslautern,Hannover,1,1,D,Draw,rain,Draw
212,1421,D1,2011,2011-12-18,M'gladbach,Mainz,1,0,H,M'gladbach,rain,Mainz
213,1541,D2,2011,2011-12-18,Braunschweig,Aachen,1,1,D,Draw,rain,Draw
214,1127,D2,2011,2012-03-02,Bochum,Dresden,0,2,A,Dresden,partly-cloudy-day,Bochum
215,1522,D2,2011,2012-03-02,Duisburg,Greuther Furth,0,2,A,Greuther Furth,partly-cloudy-day,Duisburg
216,1555,D2,2011,2012-03-02,Ingolstadt,Union Berlin,3,3,D,Draw,partly-cloudy-day,Draw
217,1128,D2,2011,2012-03-16,Ein Frankfurt,Dresden,3,0,H,Ein Frankfurt,clear,Dresden
218,1321,D1,2011,2012-03-16,Hoffenheim,Stuttgart,1,2,A,Stuttgart,clear,Hoffenheim
219,1557,D2,2011,2012-03-16,Aachen,Union Berlin,1,3,A,Union Berlin,clear,Aachen
220,1659,D2,2011,2012-03-16,Braunschweig,Frankfurt FSV,0,0,D,Draw,clear,Draw
221,1129,D2,2011,2012-02-17,Paderborn,Dresden,2,2,D,Draw,rain,Draw
222,1419,D1,2011,2012-02-17,Hoffenheim,Mainz,1,1,D,Draw,rain,Draw
223,1457,D2,2011,2012-02-17,Duisburg,St Pauli,0,1,A,St Pauli,rain,Duisburg
224,1510,D2,2011,2012-02-17,Karlsruhe,Cottbus,2,0,H,Karlsruhe,rain,Cottbus
225,1130,D2,2011,2011-08-06,Greuther Furth,Dresden,1,0,H,Greuther Furth,rain,Dresden
226,1194,D1,2011,2011-08-06,Augsburg,Freiburg,2,2,D,Draw,rain,Draw
227,1237,D1,2011,2011-08-06,Werder Bremen,Kaiserslautern,2,0,H,Werder Bremen,rain,Kaiserslautern
228,1292,D1,2011,2011-08-06,Hertha,Nurnberg,0,1,A,Nurnberg,rain,Hertha
229,1311,D1,2011,2011-08-06,Stuttgart,Schalke 04,3,0,H,Stuttgart,rain,Schalke 04
230,1433,D2,2011,2011-08-06,Cottbus,Munich 1860,0,5,A,Munich 1860,rain,Cottbus
231,1466,D1,2011,2011-08-06,FC Koln,Wolfsburg,0,3,A,Wolfsburg,rain,FC Koln
232,1648,D1,2011,2011-08-06,Hannover,Hoffenheim,2,1,H,Hannover,rain,Hoffenheim
233,1131,D2,2011,2011-11-04,Fortuna Dusseldorf,Dresden,2,1,H,Fortuna Dusseldorf,clear,Dresden
234,1314,D1,2011,2011-11-04,Mainz,Stuttgart,3,1,H,Mainz,clear,Stuttgart
235,1562,D2,2011,2011-11-04,Braunschweig,Union Berlin,1,2,A,Union Berlin,clear,Braunschweig
236,1673,D2,2011,2011-11-04,Karlsruhe,Ingolstadt,3,2,H,Karlsruhe,clear,Ingolstadt
237,1132,D2,2011,2011-09-16,Ingolstadt,Dresden,4,2,H,Ingolstadt,partly-cloudy-day,Dresden
238,1327,D1,2011,2011-09-16,Freiburg,Stuttgart,1,2,A,Stuttgart,partly-cloudy-day,Freiburg
239,1393,D2,2011,2011-09-16,Ein Frankfurt,Hansa Rostock,4,1,H,Ein Frankfurt,partly-cloudy-day,Hansa Rostock
240,1703,D2,2011,2011-09-16,Erzgebirge Aue,Fortuna Dusseldorf,2,4,A,Fortuna Dusseldorf,partly-cloudy-day,Erzgebirge Aue
241,1133,D2,2011,2011-07-15,Cottbus,Dresden,2,1,H,Cottbus,partly-cloudy-day,Dresden
242,1167,D2,2011,2011-07-15,Greuther Furth,Ein Frankfurt,2,3,A,Ein Frankfurt,partly-cloudy-day,Greuther Furth
243,1551,D2,2011,2011-07-15,Frankfurt FSV,Union Berlin,1,1,D,Draw,partly-cloudy-day,Draw
244,1135,D2,2011,2012-05-06,Frankfurt FSV,Dresden,1,1,D,Draw,rain,Draw
245,1158,D2,2011,2012-05-06,Fortuna Dusseldorf,Duisburg,2,2,D,Draw,rain,Draw
246,1168,D2,2011,2012-05-06,Karlsruhe,Ein Frankfurt,1,0,H,Karlsruhe,rain,Ein Frankfurt
